label	descrip
0	额心就公司没有做就业和失业然后没有办法做减员然后新公司已经弄了就业了那怎么操作的下来
0	俺想咨询一下外教的纳税证明怎么查
0	哦你好我想咨询一下哦就是挠劳务报酬有没有免征个税这一说呃因为我有咨询相关的财税专家说深圳已经开始实行了有相关的文件上的处理那个劳务报酬大概放在是可以免征个税的
0	哦请问一下就是我现在申报小规模纳税人的那个字那个申报表生成报表以后完成发送报表发送不进去为什么
0	我需要查询一下陕西宝鸡运输服务费的税率
0	麻烦问一下我的我给小孩交了社保了今天又扣我钱那钱能退回来吗
0	我在电脑操作缴税为什么办不了啊
0	给力要不打你个体工商户如何纳税申报
0	山东
0	门票
0	呵呵
0	我想请问一下先你好就是现在的那个发票的限额是多少三张
0	哦不然是等人工的能不能等人工的
0	真丝睡衣专用发票已经认证了如何取消认证
0	个人缴税的系统网络密码锁死
0	我想问一下这个
1	滚
0	哦不用了谢谢我要人工服务
0	而同一社保
0	请转人工坐席
0	转中工服务
0	哎你好我想问一下哦嗯那个什么其实我有一个季度的那个嗯
0	啊大病医疗如果有住院四次怎么样一起登记啊
0	我想查询一下我的细碎有没有交
0	南宫
0	毛病是不是啊
0	这个月怎么还没有扣社保
0	嗯我这个发票领用怎么你弄不了哇
0	管理员
0	社保卡没有钱没扣到怎么办
0	三百二十元是交的什么
0	我想咨询扣费问题
0	我想问一下我想问一下这个月能不能开始十六个点的税
0	个人所得税客户聊款要怎么弄
0	发票丢失了碗里发票的抵扣联跟发票原件丢失了这张发票的时候开错了我现在该怎么操作
0	我想把货品卖给我的供货商并开发票怎么算税
0	我说我想企业为啥餐饮那个算是什么流程
1	操你妈
0	嗯我想问下小孩子就算不饿错过那个那个卡上没扣的时候卡上没钱啊我怎么才不叫
0	我想要接人工服务
0	珍惜社保查询
0	我想问一下嗯我现在自己开票我跟那个嗯专票我是那个猪汽车租赁公司我那个专票的税率是百分之三然后我普票也是一例我不知道怎么填因为我当之前是在那个税务代开票的当时的砖普通发票的税率它给我改成了你我想问一下
0	你好我就是我们快有一张是深圳开的店啊税务局代开电子发票但是销售方税务局提供信息的最下面一行还忘记账号什么都没天可以报销吗
0	哦我想问一下就是我购买税款的发票就是想要选择的抵扣我这边需要怎么操作呢
1	滚你妈骚逼妹子
0	哦我要人工服务
0	啊哪位你好我想问一下那个发票砧板是恩是怎么操作的
0	我的下巴滑滑梯吓跑公司那个解除了没
0	屌丝
0	有员工二零一九年二月份退休那二零一九年四月份给他发放前的时候累计扣除还可以扣四个月的累计扣除还是扣两个月的累计扣除
1	妈了个逼
0	整样办理代扣缴纳医社保
0	申报无
0	灿烂阳光
0	进项发票也就是但是他还没有机构该怎么处理
0	嗯我想咨询一下就是在填写税款计算的
0	出口货物开票
0	你好个人所得税的申报的验证码要修改手机号怎么弄
0	个税手续费还
0	额税控盘到了锁死期
0	哦那还要点那个那个啥都饿不死的
0	再把骨交
0	发票领购
0	嗯查询个人退保
0	电子税务局登录使用的手机号码怎么变更
0	想克服
0	为什么不能进行申报
0	那算信用互评
0	最好了您好我想咨询一下企业没有那个人员交纳社保这种情况怎么申报个人所得税报表
0	我想问一下今天国税网是不是有问题出现问题都上不了网
0	转人工
0	怎么购买发票
0	我现在收到一张发票怀疑是假发票然后我就告诉你
0	
0	那个不
1	你太笨了现场缴税需要填什么表格
0	你好那个我刚才显示什么计税反正扣了我社保送三百二十块钱互相了解一下这个到底是什么费用
0	申报之后一直是申报处理中怎么办
0	转人工
0	嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻吗你别咬我换一个问法就是
1	烦死了
0	哦
0	集体福利费的范围
0	嗯我想要咨询一下就是说呃专项附加扣除如果说从一个企业辞职了到另外一个企业要怎么样变更成为另外一个企业啊代扣
0	就是不够睡抱不起啊
0	我删了我也不知道啊
0	一岁了
0	查询查询税务管理员
0	万元版发票最高金额可以开一万还是说九千九百九十九点九九元
0	我是半岁缘我已经把其中一个已经报了然后我剩下的那些要怎么办
0	我要查五里溪国税局这边有没有一个税务街又是纳税人的补贴
0	啊你好我以前买房子买我妈的名字现在我想把它过户到我自己的名下这样我要交多少岁
0	代表处应该怎样交税
0	办事人员黑名单
0	换人工服务
0	我想问一下就是我们业务发生在三月份然后尽量不要开出来了然后
0	这种病
0	我想问一下我的那个一月份做了哦法定代表人的这个变更他应该是三证合一但是我税务系统我看了一下他那个法人代表他还没见过来我想咨询一下我需要什么什么资料去变更
0	我要转人工
0	你好我想咨询注销个体户营业执照是需要到本区去吗比如说我在宝安松岗风情的我一定要去拔松岗注销吗
0	唉睡吧
0	山西省的事怎么办
0	那为什么机器人
0	哎
0	我们公司有个员工的因为已经提早退休了吗然后现在因为同事不小心操作又给他社保增员上了那这边会不会对他的那个退休待遇有所影响
0	我今天那个办理那个抄税呀打开那个软件以后以前都是跳出来自动操睡得香也没有啊怎么操碎啊
0	用止血发票问题
0	我要拉屎
0	转人工服务
0	嗯就是就是一个员工的身份证加入个税之后验证不通过
0	为我问一下那个我介绍的微信上面把那个谁有个打一半时也做到是不能交邮费那打一半死机了我这要怎么让他才能这么的白斑十一号才能结束了优惠那个界面呢
0	你好我想问一下这是在既然程序时候可不端里面他那个员工的信息就是工作的收入有误要怎么去修改
0	我要人工服务
0	代扣手续费返还
0	不是他他是这样你先记录文死后库将排名吗
0	有销售服务还有就是安装服务这个可以选择安装服务跟喜欢的简易计税吗
0	额也有一个收购信息但现在想重新
0	如何在网上申报个体工商户税务
0	小微企业的标准是什么
0	帮忙转人工客服
0	我要查额怎么增加票种
0	
0	嗯元芳说的话我在微信那边去不了需要怎么操作
1	笨猪我看这事没这没有就没有这个功能
0	发票升级啊
0	变更主管税务机关需要携带什么资料
0	个税漏交
0	我想咨询一下那个关于我们财务负责人的那个变更登记怎么在电子税务局上操作
0	你好我想请问一下就是最新的那个增值税呃这个留抵税额可以申请退费的这其中有一个条件是这个没有享受即征即退先征后退的节目留抵税额可以退税那就是什么叫即征即退和先征后退给我们公司是出口退税的那个企业帮他打上免抵退吗
1	你吵醒了你滚滚滚他们更苦
1	有病啊
0	怎么预约
0	好想过去2018年小微企业应定的标准是什么内容
0	我想问一下今年那个农村社保一个人交多少钱
0	你妹是智能的
0	那个我要交那个呃车船税的话要到哪里去交
0	跨年过期专用发票重开怎么操作
0	嗯
0	因为要取消注销营业执照怎么办睡
0	我现在在那个申报个人所得税的嗯那个系统申报时他那个出现一个警告信息就是说你的系统登记的手机号码为空请先绑定您的手机号码这个这个应该怎样操作啊
0	我想查一下那个呃虽说所属街道
0	退出人工智能
0	企业的企税年报为什么报不了然后我财务报表已经已经申报成功为什么歧视年报还报不了
0	个人撑呀社会保险
0	个税在申报的时候需要输入密码那密码他有要求格式吗心我操作了几次都校验不通过
0	认证平台证书有问题
0	请问请问一下就是我们工公司的话赞哦因为之前先切割的话呢要增加一个经营范围想要新家就是技术服务这一块的这个的话呢可以增加吗
0	我要查一下我是否有参保
0	你可以印那个个人账户吗
0	如果一张发票同时涉及即征即退跟飞机炸鸡腿怎么钱份数
0	一般纳税人月销售额不打十万有什么优惠政策
0	我想咨询哦我收到那个千人版的厦门通用机打发票这种发票是否是合规的
0	你好请问不想追求什么
1	斯琴你妈卖批我
0	你尝试比对未通过是什么原因怎么操作
0	呃我这是我的意思是
0	那是十点
1	傻呀还是人工服务
0	哦我想请问一下我想补交一八年九月和十月的社保可以补交吗
1	你是傻未必是个宝真的是笨死了
0	哎我想问一下就是我今天到税务局那个大厅办理扣税吗那为什么现在我的那个帐上还没有扣掉这笔钱呢
0	税务申报是
0	在会计报表申报的时候会计报表下载里面的那个研发支出研发费用的表格是如何下载的
0	谁帮我靠帮我查一下
1	奶奶个狗血淋头是你妈呀为什么他老是提示我密码简单重新修改修改了以后的孩子都挺欣赏景色
0	哦我们是一家新成立的公司然后在网上看病的时候把人绑进不了请问要怎么搞
0	嗯我想请问一下这个月还要开十六个点的话要怎么操作
0	请问什么修改公司
0	申报异常怎么办
0	知道怎么过呀
1	操你妈
0	嗯在网上哪里可以看得到就是自己的主管专那个吗中国人的电话呀
0	嗯我需要查询个人所得税这个完税证明怎么打印
0	进入为套式服务怎么使用
0	转人工
1	傻逼
0	我想查询一下昨天真的发票中没到
0	请问一下深圳这边退税大概要多长时间
0	嗯小规模纳税人代开发票
0	最新社会平均工资
0	猫狗最纯洁的女孩不要不要暴力的不要报名哦速度游览器的问题
0	个人所得税申报
0	李婉君租赁碎玉
0	我说我想咨询一下那个发票地址变更那个怎么操作
1	哎呀这些都烦死了
1	滚人工服务
1	你他妈是个傻逼我日你妈好不好
0	出口退税复杂
0	哦我想问一下就是嗯办本市户口个人缴社保是怎么办理
0	人工服务
0	钉子税务局上啊应该报的税他写的申报成功了但是操作还有承包两个字这是成功还是没成功呢
1	笨蛋
0	呃就是呃扣血的时候它显示余额不足但实际上账户上余额是可以扣款的够科幻的然后通过电子学籍查查到就是呃
0	不能打印附加税的申报表吗
0	又是那个他老提示以前的密码错误现在的新密码又修改不起这个怎么办
0	今天是查票滚开
0	个人所得税逾期申报操作指引
0	哦我只是想我还来个狗屎申报啊哈我要跟着那个狗屎申报什么炒作哦我要跟着一九年一至三月份我发现报错了我要跟郑伊健三月份的那个嗯不能申报怎么操作
